0.01,0.0,Captured,3
0.01,0.0,Captured,625
0.01,14925.557853149838,Ejected,62
0.01,16915.632233569817,Ejected,25
0.01,16915.632233569817,Ejected,86
0.01,16915.632233569817,Ejected,304
0.01,16915.632233569817,Ejected,488
0.01,16915.632233569817,Ejected,766
0.01,17910.669423779804,Ejected,7
0.01,17910.669423779804,Ejected,286
0.01,17910.669423779804,Ejected,416
0.01,17910.669423779804,Ejected,175
0.01,17910.669423779804,Ejected,347
0.01,17910.669423779804,Ejected,525
0.01,18905.706613989794,Ejected,193
0.01,18905.706613989794,Ejected,397
0.01,18905.706613989794,Ejected,580
0.01,18905.706613989794,Ejected,588
0.01,18905.706613989794,Ejected,602
0.01,18905.706613989794,Ejected,613
0.01,18905.706613989794,Ejected,704
0.01,18905.706613989794,Ejected,761
0.01,19900.74380419978,Ejected,444
0.01,19900.74380419978,Ejected,441
0.01,19900.74380419978,Ejected,544
0.01,19900.74380419978,Ejected,699
0.01,20895.78099440977,Ejected,137
0.01,20895.78099440977,Ejected,464
0.01,20895.78099440977,Ejected,255
0.01,20895.78099440977,Ejected,371
0.01,20895.78099440977,Ejected,431
0.01,20895.78099440977,Ejected,555
0.01,20895.78099440977,Ejected,772
0.01,20895.78099440977,Ejected,742
0.01,20895.78099440977,Ejected,723
0.01,21890.818184619762,Ejected,56
0.01,21890.818184619762,Ejected,100
0.01,21890.818184619762,Ejected,108
0.01,21890.818184619762,Ejected,153
0.01,21890.818184619762,Ejected,207
0.01,21890.818184619762,Ejected,482
0.01,21890.818184619762,Ejected,510
0.01,21890.818184619762,Ejected,532
0.01,21890.818184619762,Ejected,538
0.01,21890.818184619762,Ejected,664
0.01,22885.85537482975,Ejected,61
0.01,22885.85537482975,Ejected,161
0.01,22885.85537482975,Ejected,345
0.01,22885.85537482975,Ejected,361
0.01,22885.85537482975,Ejected,473
0.01,22885.85537482975,Ejected,521
0.01,22885.85537482975,Ejected,537
0.01,22885.85537482975,Ejected,637
0.01,22885.85537482975,Ejected,634
0.01,22885.85537482975,Ejected,685
0.01,22885.85537482975,Ejected,740
0.01,22885.85537482975,Ejected,705
0.01,22885.85537482975,Ejected,729
0.01,22885.85537482975,Ejected,623
0.01,23880.89256503974,Ejected,69
0.01,23880.89256503974,Ejected,158
0.01,23880.89256503974,Ejected,292
0.01,23880.89256503974,Ejected,379
0.01,23880.89256503974,Ejected,596
0.01,23880.89256503974,Ejected,582
0.01,23880.89256503974,Ejected,583
0.01,24875.92975524973,Ejected,236
0.01,24875.92975524973,Ejected,282
0.01,24875.92975524973,Ejected,346
0.01,24875.92975524973,Ejected,353
0.01,24875.92975524973,Ejected,393
0.01,24875.92975524973,Ejected,644
0.01,24875.92975524973,Ejected,661
0.01,24875.92975524973,Ejected,779
0.01,25870.966945459717,Ejected,50
0.01,25870.966945459717,Ejected,118
0.01,25870.966945459717,Ejected,217
0.01,25870.966945459717,Ejected,324
0.01,25870.966945459717,Ejected,131
0.01,25870.966945459717,Ejected,385
0.01,25870.966945459717,Ejected,343
0.01,25870.966945459717,Ejected,485
0.01,25870.966945459717,Ejected,501
0.01,25870.966945459717,Ejected,513
0.01,25870.966945459717,Ejected,487
0.01,25870.966945459717,Ejected,654
0.01,25870.966945459717,Ejected,781
0.01,25870.966945459717,Ejected,790
0.01,26866.004135669707,Ejected,200
0.01,26866.004135669707,Ejected,216
0.01,26866.004135669707,Ejected,262
0.01,26866.004135669707,Ejected,402
0.01,26866.004135669707,Ejected,413
0.01,26866.004135669707,Ejected,446
0.01,26866.004135669707,Ejected,558
0.01,26866.004135669707,Ejected,569
0.01,26866.004135669707,Ejected,531
0.01,27861.041325879698,Ejected,121
0.01,27861.041325879698,Ejected,166
0.01,27861.041325879698,Ejected,332
0.01,27861.041325879698,Ejected,194
0.01,27861.041325879698,Ejected,214
0.01,27861.041325879698,Ejected,230
0.01,27861.041325879698,Ejected,360
0.01,27861.041325879698,Ejected,147
0.01,27861.041325879698,Ejected,321
0.01,27861.041325879698,Ejected,490
0.01,27861.041325879698,Ejected,539
0.01,27861.041325879698,Ejected,665
0.01,27861.041325879698,Ejected,708
0.01,27861.041325879698,Ejected,693
0.01,27861.041325879698,Ejected,754
0.01,27861.041325879698,Ejected,788
0.01,28856.078516089685,Ejected,4
0.01,28856.078516089685,Ejected,66
0.01,28856.078516089685,Ejected,74
0.01,28856.078516089685,Ejected,265
0.01,28856.078516089685,Ejected,322
0.01,28856.078516089685,Ejected,390
0.01,28856.078516089685,Ejected,259
0.01,28856.078516089685,Ejected,514
0.01,28856.078516089685,Ejected,447
0.01,28856.078516089685,Ejected,603
0.01,29851.115706299675,Ejected,33
0.01,29851.115706299675,Ejected,110
0.01,29851.115706299675,Ejected,168
0.01,29851.115706299675,Ejected,197
0.01,29851.115706299675,Ejected,264
0.01,29851.115706299675,Ejected,316
0.01,29851.115706299675,Ejected,294
0.01,29851.115706299675,Ejected,298
0.01,29851.115706299675,Ejected,440
0.01,29851.115706299675,Ejected,426
0.01,29851.115706299675,Ejected,478
0.01,29851.115706299675,Ejected,489
0.01,29851.115706299675,Ejected,728
0.01,29851.115706299675,Ejected,734
0.01,30846.152896509662,Ejected,418
0.01,30846.152896509662,Ejected,421
0.01,30846.152896509662,Ejected,520
0.01,30846.152896509662,Ejected,668
0.01,30846.152896509662,Ejected,797
0.01,31841.190086719653,Ejected,468
0.01,31841.190086719653,Ejected,243
0.01,31841.190086719653,Ejected,483
0.01,31841.190086719653,Ejected,503
0.01,32836.22727692964,Ejected,106
0.01,32836.22727692964,Ejected,272
0.01,32836.22727692964,Ejected,213
0.01,32836.22727692964,Ejected,438
0.01,32836.22727692964,Ejected,263
0.01,32836.22727692964,Ejected,502
0.01,32836.22727692964,Ejected,359
0.01,32836.22727692964,Ejected,645
0.01,32836.22727692964,Ejected,686
0.01,32836.22727692964,Ejected,725
0.01,32836.22727692964,Ejected,647
0.01,33831.264467139634,Ejected,68
0.01,33831.264467139634,Ejected,128
0.01,33831.264467139634,Ejected,312
0.01,33831.264467139634,Ejected,338
0.01,33831.264467139634,Ejected,369
0.01,33831.264467139634,Ejected,536
0.01,33831.264467139634,Ejected,606
0.01,33831.264467139634,Ejected,646
0.01,33831.264467139634,Ejected,672
0.01,33831.264467139634,Ejected,741
0.01,33831.264467139634,Ejected,718
0.01,34826.30165734962,Ejected,60
0.01,34826.30165734962,Ejected,122
0.01,34826.30165734962,Ejected,51
0.01,34826.30165734962,Ejected,398
0.01,34826.30165734962,Ejected,331
0.01,34826.30165734962,Ejected,585
0.01,34826.30165734962,Ejected,593
0.01,35821.33884755961,Ejected,49
0.01,35821.33884755961,Ejected,144
0.01,35821.33884755961,Ejected,89
0.01,35821.33884755961,Ejected,384
0.01,35821.33884755961,Ejected,484
0.01,35821.33884755961,Ejected,307
0.01,35821.33884755961,Ejected,387
0.01,35821.33884755961,Ejected,789
0.01,36816.3760377696,Ejected,268
0.01,36816.3760377696,Ejected,280
0.01,36816.3760377696,Ejected,225
0.01,36816.3760377696,Ejected,302
0.01,36816.3760377696,Ejected,492
0.01,36816.3760377696,Ejected,443
0.01,36816.3760377696,Ejected,712
0.01,36816.3760377696,Ejected,607
0.01,36816.3760377696,Ejected,721
0.01,36816.3760377696,Ejected,711
0.01,36816.3760377696,Ejected,767
0.01,37811.41322797959,Ejected,102
0.01,37811.41322797959,Ejected,77
0.01,37811.41322797959,Ejected,246
0.01,37811.41322797959,Ejected,281
0.01,37811.41322797959,Ejected,251
0.01,37811.41322797959,Ejected,339
0.01,37811.41322797959,Ejected,481
0.01,37811.41322797959,Ejected,550
0.01,37811.41322797959,Ejected,608
0.01,37811.41322797959,Ejected,577
0.01,37811.41322797959,Ejected,682
0.01,37811.41322797959,Ejected,768
0.01,38806.450418189575,Ejected,8
0.01,38806.450418189575,Ejected,181
0.01,38806.450418189575,Ejected,210
0.01,38806.450418189575,Ejected,362
0.01,38806.450418189575,Ejected,394
0.01,38806.450418189575,Ejected,291
0.01,38806.450418189575,Ejected,507
0.01,38806.450418189575,Ejected,633
0.01,38806.450418189575,Ejected,651
0.01,39801.48760839956,Ejected,450
0.01,39801.48760839956,Ejected,275
0.01,40796.52479860956,Ejected,36
0.01,40796.52479860956,Ejected,46
0.01,40796.52479860956,Ejected,92
0.01,40796.52479860956,Ejected,157
0.01,40796.52479860956,Ejected,368
0.01,40796.52479860956,Ejected,151
0.01,40796.52479860956,Ejected,374
0.01,40796.52479860956,Ejected,533
0.01,41791.56198881954,Ejected,24
0.01,41791.56198881954,Ejected,352
0.01,41791.56198881954,Ejected,727
0.01,42786.59917902953,Ejected,14
0.01,42786.59917902953,Ejected,40
0.01,42786.59917902953,Ejected,104
0.01,42786.59917902953,Ejected,218
0.01,42786.59917902953,Ejected,530
0.01,42786.59917902953,Ejected,549
0.01,42786.59917902953,Ejected,650
0.01,42786.59917902953,Ejected,658
0.01,42786.59917902953,Ejected,706
0.01,42786.59917902953,Ejected,730
0.01,43781.636369239524,Ejected,1
0.01,43781.636369239524,Ejected,185
0.01,43781.636369239524,Ejected,178
0.01,43781.636369239524,Ejected,237
0.01,43781.636369239524,Ejected,439
0.01,43781.636369239524,Ejected,641
0.01,43781.636369239524,Ejected,726
0.01,44776.67355944951,Ejected,757
0.01,44776.67355944951,Ejected,643
0.01,45771.7107496595,Ejected,34
0.01,45771.7107496595,Ejected,449
0.01,45771.7107496595,Ejected,630
0.01,45771.7107496595,Ejected,778
0.01,46766.74793986949,Ejected,381
0.01,46766.74793986949,Ejected,543
0.01,46766.74793986949,Ejected,756
0.01,47761.78513007948,Ejected,320
0.01,47761.78513007948,Ejected,293
0.01,47761.78513007948,Ejected,717
0.01,48756.822320289466,Ejected,412
0.01,48756.822320289466,Ejected,611
0.01,49751.85951049946,Ejected,184
0.01,49751.85951049946,Ejected,141
0.01,49751.85951049946,Ejected,177
0.01,49751.85951049946,Ejected,373
0.01,49751.85951049946,Ejected,239
0.01,49751.85951049946,Ejected,680
0.01,49751.85951049946,Ejected,700
0.01,49751.85951049946,Ejected,627
0.01,49751.85951049946,Ejected,659
0.01,50746.89670070945,Captured,75
0.01,50746.89670070945,Ejected,290
0.01,50746.89670070945,Ejected,409
0.01,50746.89670070945,Ejected,784
0.01,50746.89670070945,Ejected,731
0.01,51741.933890919434,Ejected,120
0.01,51741.933890919434,Ejected,453
0.01,51741.933890919434,Ejected,676
0.01,52736.97108112943,Ejected,288
0.01,52736.97108112943,Ejected,494
0.01,53732.008271339415,Ejected,80
0.01,53732.008271339415,Ejected,73
0.01,53732.008271339415,Ejected,434
0.01,54727.0454615494,Ejected,134
0.01,54727.0454615494,Ejected,456
0.01,54727.0454615494,Ejected,382
0.01,54727.0454615494,Captured,417
0.01,55722.082651759396,Ejected,327
0.01,55722.082651759396,Ejected,545
0.01,56717.11984196938,Ejected,0
0.01,56717.11984196938,Ejected,392
0.01,56717.11984196938,Ejected,445
0.01,56717.11984196938,Ejected,423
0.01,56717.11984196938,Ejected,722
0.01,56717.11984196938,Ejected,719
0.01,57712.15703217937,Ejected,54
0.01,57712.15703217937,Ejected,82
0.01,57712.15703217937,Ejected,336
0.01,58707.19422238936,Ejected,35
0.01,58707.19422238936,Ejected,319
0.01,58707.19422238936,Ejected,415
0.01,59702.23141259935,Ejected,458
0.01,59702.23141259935,Ejected,610
0.01,60697.26860280934,Ejected,41
0.01,60697.26860280934,Ejected,127
0.01,61692.305793019324,Ejected,15
0.01,61692.305793019324,Ejected,113
0.01,61692.305793019324,Ejected,571
0.01,62687.34298322932,Ejected,517
0.01,63682.380173439306,Ejected,59
0.01,63682.380173439306,Ejected,278
0.01,63682.380173439306,Ejected,179
0.01,63682.380173439306,Ejected,183
0.01,63682.380173439306,Ejected,576
0.01,63682.380173439306,Ejected,688
0.01,64677.41736364929,Ejected,618
0.01,64677.41736364929,Ejected,656
0.01,65672.45455385928,Ejected,470
0.01,66667.49174406927,Ejected,433
0.01,66667.49174406927,Ejected,462
0.01,66667.49174406927,Ejected,407
0.01,66667.49174406927,Ejected,617
0.01,66667.49174406927,Ejected,695
0.01,67662.52893427927,Ejected,71
0.01,67662.52893427927,Ejected,553
0.01,68657.56612448925,Ejected,284
0.01,68657.56612448925,Ejected,299
0.01,69652.60331469924,Ejected,559
0.01,70647.64050490923,Ejected,160
0.01,70647.64050490923,Ejected,276
0.01,71642.67769511922,Ejected,355
0.01,72637.7148853292,Ejected,220
0.01,74627.78926574919,Ejected,10
0.01,74627.78926574919,Ejected,111
0.01,74627.78926574919,Ejected,364
0.01,74627.78926574919,Ejected,548
0.01,74627.78926574919,Ejected,459
0.01,76617.86364616916,Ejected,65
0.01,77612.90083637915,Ejected,244
0.01,77612.90083637915,Ejected,238
0.01,79602.97521679912,Ejected,551
0.01,80598.01240700913,Ejected,44
0.01,80598.01240700913,Ejected,631
0.01,81593.04959721911,Ejected,495
0.01,82588.0867874291,Ejected,148
0.01,82588.0867874291,Ejected,170
0.01,82588.0867874291,Ejected,794
0.01,83583.12397763909,Ejected,85
0.01,83583.12397763909,Ejected,248
0.01,83583.12397763909,Ejected,376
0.01,84578.16116784907,Ejected,129
0.01,84578.16116784907,Ejected,760
0.01,85573.19835805906,Ejected,229
0.01,85573.19835805906,Ejected,301
0.01,85573.19835805906,Ejected,422
0.01,86568.23554826906,Ejected,475
0.01,87563.27273847905,Ejected,258
0.01,87563.27273847905,Ejected,370
0.01,89553.34711889902,Ejected,337
0.01,90548.38430910901,Ejected,224
0.01,90548.38430910901,Ejected,428
0.01,90548.38430910901,Ejected,366
0.01,90548.38430910901,Ejected,563
0.01,92538.458689529,Ejected,508
0.01,93533.49587973898,Ejected,774
0.01,94528.53306994897,Ejected,98
0.01,96518.60745036895,Ejected,367
0.01,97513.64464057893,Ejected,48
0.01,97513.64464057893,Ejected,511
0.01,98508.68183078892,Ejected,84
0.01,98508.68183078892,Ejected,124
0.01,99503.71902099892,Ejected,388
0.01,99503.71902099892,Ejected,724
0.01,100498.7562112089,Ejected,522
0.01,101493.7934014189,Ejected,140
0.01,101493.7934014189,Ejected,249
0.01,101493.7934014189,Ejected,689
0.01,102488.83059162888,Ejected,167
0.01,102488.83059162888,Ejected,592
0.01,102488.83059162888,Ejected,765
0.01,104478.90497204885,Ejected,372
0.01,105473.94216225886,Ejected,463
0.01,105473.94216225886,Ejected,709
0.01,106468.97935246884,Ejected,5
0.01,106468.97935246884,Ejected,746
0.01,108459.05373288882,Ejected,787
0.01,109454.0909230988,Ejected,70
0.01,109454.0909230988,Ejected,305
0.01,113434.23968393877,Ejected,212
0.01,114429.27687414875,Ejected,669
0.01,115424.31406435874,Ejected,256
0.01,116419.35125456873,Ejected,505
0.01,116419.35125456873,Ejected,690
0.01,117414.38844477871,Ejected,145
0.01,118409.42563498871,Ejected,103
0.01,119404.4628251987,Ejected,173
0.01,119404.4628251987,Ejected,285
0.01,120399.50001540869,Ejected,601
0.01,120399.50001540869,Ejected,771
0.01,123384.61158603865,Ejected,191
0.01,125374.68596645864,Ejected,565
0.01,127364.76034687861,Ejected,762
0.01,128359.7975370886,Ejected,773
0.01,129354.83472729858,Ejected,296
0.01,129354.83472729858,Ejected,795
0.01,130349.87191750857,Ejected,776
0.01,132339.94629792855,Ejected,326
0.01,135325.05786855854,Ejected,209
0.01,136320.09505876852,Ejected,204
0.01,137315.1322489785,Captured,667
0.01,137315.1322489785,Ejected,679
0.01,139305.20662939848,Ejected,195
0.01,139305.20662939848,Ejected,317
0.01,140300.24381960847,Ejected,116
0.01,141295.28100981846,Ejected,335
0.01,143285.35539023843,Ejected,136
0.01,145275.4297706584,Ejected,162
0.01,149255.57853149838,Ejected,590
0.01,154230.76448254831,Ejected,739
0.01,155225.8016727583,Ejected,614
0.01,156220.8388629683,Ejected,91
0.01,156220.8388629683,Ejected,377
0.01,156220.8388629683,Ejected,655
0.005011872336272725,21945.07577319894,Ejected,85
0.005011872336272725,22942.579217435254,Ejected,383
0.005011872336272725,22942.579217435254,Ejected,435
0.005011872336272725,23940.08266167157,Ejected,154
0.005011872336272725,23940.08266167157,Ejected,297
0.005011872336272725,23940.08266167157,Ejected,547
0.005011872336272725,24937.586105907885,Ejected,276
0.005011872336272725,24937.586105907885,Ejected,83
0.005011872336272725,24937.586105907885,Captured,703
0.005011872336272725,26932.592994380517,Ejected,484
0.005011872336272725,26932.592994380517,Ejected,653
0.005011872336272725,26932.592994380517,Ejected,667
0.005011872336272725,27930.09643861683,Ejected,420
0.005011872336272725,27930.09643861683,Ejected,331
0.005011872336272725,27930.09643861683,Ejected,758
0.005011872336272725,28927.59988285315,Ejected,448
0.005011872336272725,28927.59988285315,Ejected,604
0.005011872336272725,28927.59988285315,Ejected,63
0.005011872336272725,28927.59988285315,Ejected,698
0.005011872336272725,29925.103327089462,Ejected,52
0.005011872336272725,29925.103327089462,Ejected,144
